region	sales
GuangDong	56.26251538950713
GuangDong	50.60676126847175
GuangDong	49.118555520063076
GuangDong	46.51106109214553
GuangDong	48.04405887654992
GuangDong	49.37972219020151
GuangDong	50.57445862884716
GuangDong	53.85585044246565
GuangDong	59.17230252477846
GuangDong	49.33042554543545
GuangDong	47.77127008847639
GuangDong	46.04965856668281
GuangDong	53.023581328284706
GuangDong	53.45179279927778
GuangDong	43.43105672312818
GuangDong	52.41145206353714
GuangDong	47.12590545283096
GuangDong	58.21321554795064
GuangDong	49.5187750244472
GuangDong	48.079674316450976
GuangDong	49.20971936733966
GuangDong	48.768225854648044
GuangDong	55.03018608605994
GuangDong	43.89295050696505
GuangDong	51.96929127601674
GuangDong	44.714439974011015
GuangDong	62.05334251237424
GuangDong	54.66220291994544
GuangDong	56.122487572913
GuangDong	47.733107098394306
GuangDong	56.172787497017936
GuangDong	54.65776679733493
GuangDong	47.660764803843634
GuangDong	42.16173449027165
GuangDong	41.67223231986894
GuangDong	45.212202836634795
GuangDong	46.89589330300458
GuangDong	55.03434689229786
GuangDong	52.184399314179295
GuangDong	56.66417916446534
GuangDong	53.340901452961546
GuangDong	48.13357857545385
GuangDong	50.32852226331451
GuangDong	46.029427410404324
GuangDong	54.59095955464706
GuangDong	50.16156519310902
GuangDong	51.66113823980989
GuangDong	55.35838470115424
GuangDong	54.811246393187574
GuangDong	46.62308611666918
GuangDong	52.53576613955453
GuangDong	49.477533954215446
GuangDong	52.85372093694336
GuangDong	53.11981705431906
GuangDong	56.62652962313351
GuangDong	51.27636738563934
GuangDong	48.360843314767614
GuangDong	48.80827263657793
GuangDong	49.34330899424646
GuangDong	43.28740401847469
GuangDong	48.127766101837715
GuangDong	45.357325759106466
GuangDong	52.794888048777345
GuangDong	48.323100080533784
GuangDong	50.66981815934685
GuangDong	52.218394529616084
GuangDong	51.695804458100255
GuangDong	51.33717917440776
GuangDong	59.539120456005136
GuangDong	51.40266885591655
GuangDong	46.002580489723755
GuangDong	49.151205838337084
GuangDong	52.36374005328916
GuangDong	47.07385074633816
GuangDong	50.702538315973584
GuangDong	45.58575103544162
GuangDong	51.9599582486341
GuangDong	51.47437809313507
GuangDong	53.94726293971684
GuangDong	56.700518674566396
GuangDong	48.808793511727174
GuangDong	58.42177728259678
GuangDong	49.23999819968351
GuangDong	54.30369882669478
GuangDong	49.188556232079755
GuangDong	50.707840469806406
GuangDong	55.56244398599875
GuangDong	49.955241282356205
GuangDong	51.372155626005906
GuangDong	52.555581233631585
GuangDong	44.1887570702044
GuangDong	41.89766639791478
GuangDong	52.37964578714844
GuangDong	50.37376047352669
GuangDong	49.73271853215416
GuangDong	38.07713894447048
GuangDong	45.638052453363116
GuangDong	51.23788799439012
GuangDong	50.47832029949608
GuangDong	58.332577064008895
GuangDong	55.79404522138492
GuangDong	50.49014747413684
GuangDong	51.39274942280274
GuangDong	49.55218068065733
GuangDong	51.018013227179836
GuangDong	49.36666110461754
GuangDong	49.64605830203366
GuangDong	57.03692572903584
GuangDong	48.79398295531383
GuangDong	39.19321797029519
GuangDong	54.14581958165585
GuangDong	56.38176582311044
GuangDong	47.47448011017764
GuangDong	50.36351826716265
GuangDong	50.69120151101605
GuangDong	53.44327789682825
GuangDong	50.00613855133361
GuangDong	43.17058691527654
GuangDong	49.943504511784404
GuangDong	49.20072566928115
GuangDong	42.95263217462501
GuangDong	58.13396990321379
GuangDong	46.14988924774895
GuangDong	51.60587484694288
GuangDong	56.60658916568352
GuangDong	51.105484262434096
GuangDong	52.17656159382571
GuangDong	42.89403318352788
GuangDong	51.79789535092333
GuangDong	51.017318862141565
GuangDong	45.00544185876722
GuangDong	50.39439911971519
GuangDong	46.575383591143044
GuangDong	58.817341521761065
GuangDong	54.715542466076776
GuangDong	50.61857590024054
GuangDong	52.09467386441779
GuangDong	44.3403249590771
GuangDong	50.544536050834964
GuangDong	56.10081558823167
GuangDong	51.727427770303265
GuangDong	45.34205264152376
GuangDong	56.587099511356634
GuangDong	55.736578985987144
GuangDong	43.16107647339155
GuangDong	46.83107176901374
GuangDong	54.2365791562588
GuangDong	47.126887594796834
GuangDong	58.62929336537772
GuangDong	52.81757692807128
GuangDong	48.2382589192118
GuangDong	49.72974546872802
GuangDong	45.2845537989297
GuangDong	56.224007395052546
GuangDong	49.362590906790416
GuangDong	45.15090864253741
GuangDong	49.92398354373468
GuangDong	45.33223007804941
GuangDong	45.65146326826377
GuangDong	54.030683877948796
GuangDong	52.12022235738287
GuangDong	48.439235776849856
GuangDong	43.163659939188136
GuangDong	45.988347872532586
GuangDong	56.176521577036326
GuangDong	52.91665789463812
GuangDong	54.507643521826566
GuangDong	50.17876197096927
GuangDong	54.8869842589123
GuangDong	53.28405758818586
GuangDong	44.8467712806346
GuangDong	51.24960315705165
GuangDong	46.76379163650461
GuangDong	47.93434021864673
GuangDong	45.70250751932552
GuangDong	43.37550031557805
GuangDong	52.023417536627754
GuangDong	49.103679453138525
GuangDong	51.76233016015869
GuangDong	52.733015715898674
GuangDong	46.61014356347623
GuangDong	47.34383134497642
GuangDong	49.2723341525466
GuangDong	43.070032832004856
GuangDong	48.814775592734414
GuangDong	47.299382724983914
GuangDong	54.21578227522016
GuangDong	53.88655265646204
GuangDong	43.30786584560066
GuangDong	46.465682902504994
GuangDong	59.330201598226225
GuangDong	56.795488076946626
GuangDong	52.09326368214008
GuangDong	57.6042536389882
GuangDong	52.23871121784051
GuangDong	51.89430001489844
GuangDong	42.53353003758196
GuangDong	47.754671490447215
GuangDong	46.8895572578909
GuangDong	44.68517935655552
GuangDong	54.599483576564765
GuangDong	52.35045068340751
GuangDong	55.155946311136475
GuangDong	51.0908420068682
GuangDong	48.41930670546676
GuangDong	50.40276961662249
GuangDong	51.39454369702142
GuangDong	53.42145884264789
GuangDong	49.573228706321416
GuangDong	56.67614140847224
GuangDong	42.05799203201017
GuangDong	50.573964940560366
GuangDong	53.351152237226096
GuangDong	52.766905260446926
GuangDong	46.50896585499418
GuangDong	52.90913649698759
GuangDong	51.35029352120473
GuangDong	42.73307122532373
GuangDong	59.30806684933791
GuangDong	48.41615694566343
GuangDong	48.11429392373144
GuangDong	44.188957661369834
GuangDong	47.14467285894607
GuangDong	48.92792390276911
GuangDong	59.01276698084699
GuangDong	58.95707877319186
GuangDong	50.80453419915828
GuangDong	55.7690404034337
GuangDong	44.989447780307785
GuangDong	40.19526651035192
GuangDong	50.31249498631437
GuangDong	49.13134266520823
GuangDong	54.39251739313437
GuangDong	51.96380054175197
GuangDong	51.97836348153991
GuangDong	47.517678466136275
GuangDong	54.96673891791094
GuangDong	47.47279906010421
GuangDong	53.037001885731605
GuangDong	55.05879582187061
GuangDong	49.77547785151544
GuangDong	54.28547683055955
GuangDong	49.27751758920522
GuangDong	53.77625101328105
GuangDong	53.57484930063482
GuangDong	49.345909941268175
GuangDong	53.36258430203623
GuangDong	51.58347429516708
GuangDong	55.61102166423931
GuangDong	46.584700596779115
GuangDong	50.79514062893446
GuangDong	51.92927228494507
GuangDong	46.28967651510673
GuangDong	48.4559009043319
GuangDong	50.92356002370136
GuangDong	50.09923704021887
GuangDong	44.09078584854727
GuangDong	49.126886581102646
GuangDong	52.52898980357022
GuangDong	51.989102814877825
GuangDong	53.16303486885359
GuangDong	46.20504483895049
GuangDong	47.89840137049384
GuangDong	49.30756373601388
GuangDong	49.82883382015213
GuangDong	58.131797553804944
GuangDong	47.25237869451269
GuangDong	47.49035889877856
GuangDong	48.503326809057434
GuangDong	49.15077465426587
GuangDong	47.17134315767745
GuangDong	48.872066684956785
GuangDong	52.75719211075837
GuangDong	55.97358285623899
GuangDong	48.798570430106174
GuangDong	43.193701854566896
GuangDong	49.71522484110181
GuangDong	49.083164774350244
GuangDong	51.145904424522115
GuangDong	51.88290520925358
GuangDong	53.56921217392488
GuangDong	54.65507506084731
GuangDong	46.190257584079745
GuangDong	57.3432890872567
GuangDong	48.480310312911115
GuangDong	55.20011863947976
GuangDong	51.32197457087651
GuangDong	34.875601296707664
GuangDong	50.69535559209694
GuangDong	53.39923016167276
GuangDong	54.54634908862346
GuangDong	51.27556834043958
GuangDong	50.31234342845296
GuangDong	48.800334104398075
GuangDong	50.42051867128984
GuangDong	48.985595069782576
GuangDong	56.171218745309616
GuangDong	42.24491626163795
GuangDong	45.79328049417751
GuangDong	49.37153250992986
GuangDong	55.20120876861397
GuangDong	47.545688334396424
GuangDong	50.52858007462559
GuangDong	49.48597989299126
GuangDong	52.221618581518456
GuangDong	50.49509667669123
GuangDong	57.05348254904915
GuangDong	47.42885608544525
GuangDong	47.48002201996225
GuangDong	54.99247312321371
GuangDong	46.87912380151275
GuangDong	49.510667490276596
GuangDong	44.98879435921303
GuangDong	46.40145251312127
GuangDong	43.95439390046459
GuangDong	50.41372872246865
GuangDong	47.692997137047676
GuangDong	45.14701193416979
GuangDong	42.30994746949669
GuangDong	45.858239787192176
GuangDong	51.936619607691725
GuangDong	48.511656038870576
GuangDong	44.86722828065897
GuangDong	54.3881884270093
GuangDong	52.17421712990712
GuangDong	51.377240870300064
GuangDong	48.29767621400245
GuangDong	47.13957612465066
GuangDong	56.6956456400519
GuangDong	46.755748993903445
GuangDong	48.05194437214636
GuangDong	51.47293554653627
GuangDong	44.685552539007375
GuangDong	53.00253848936113
GuangDong	55.959310512594385
GuangDong	46.20155486622406
GuangDong	51.7071198021343
GuangDong	51.1355467626004
GuangDong	49.19030071717466
GuangDong	47.84625681290575
GuangDong	50.93497874937048
GuangDong	48.38227057815318
GuangDong	47.90014802742731
GuangDong	46.63867574089693
GuangDong	47.5421030606577
GuangDong	52.63597742582113
GuangDong	46.564792842456946
GuangDong	48.155610608213806
GuangDong	51.01831685938014
GuangDong	47.89520485304563
GuangDong	49.048737791364516
GuangDong	54.7713163209356
GuangDong	48.35953220021659
GuangDong	49.81490926735918
GuangDong	50.08448529884046
GuangDong	46.16425943238997
GuangDong	53.006143249946525
GuangDong	53.76522923407202
GuangDong	54.269536917247535
GuangDong	52.45595263905865
GuangDong	60.70022055283515
GuangDong	47.35103585805092
GuangDong	50.36951331367271
GuangDong	51.17850855109557
GuangXi	47.83582644403349
GuangXi	54.535811645281925
GuangXi	36.435739344882016
GuangXi	40.875108264857936
GuangXi	41.76101106892239
GuangXi	44.33819910518277
GuangXi	46.916787367814976
GuangXi	53.36670357042031
GuangXi	44.400654011052126
GuangXi	62.43543140704503
GuangXi	39.09036530998334
GuangXi	41.24898909228334
GuangXi	47.185185971660765
GuangXi	41.515656724275104
GuangXi	46.57403885859042
GuangXi	43.87050944064401
GuangXi	47.457322036984955
GuangXi	49.190894572094585
GuangXi	52.44540701377659
GuangXi	49.284242602323545
GuangXi	44.83086407384513
GuangXi	33.64616039817693
GuangXi	55.318571440922476
GuangXi	47.32744460940257
GuangXi	51.99786419861376
GuangXi	44.64948386776795
GuangXi	51.448050221507685
GuangXi	58.137329512098724
GuangXi	49.17656300421624
GuangXi	33.788613533215006
GuangXi	44.1969708028402
GuangXi	51.65743212190357
GuangXi	44.44456287434897
GuangXi	46.89616651656575
GuangXi	35.685885427861855
GuangXi	44.14316325675453
GuangXi	40.99693706165262
GuangXi	36.581140235121396
GuangXi	54.04190006159975
GuangXi	45.03997328367978
GuangXi	39.05897157831875
GuangXi	40.268353347329146
GuangXi	49.66835245824059
GuangXi	54.90796650802983
GuangXi	54.27538326520177
GuangXi	58.50258497683372
GuangXi	37.40278750960346
GuangXi	59.460732475680125
GuangXi	48.74034578868237
GuangXi	49.367938323800686
GuangXi	30.11138341879134
GuangXi	44.34952795385875
GuangXi	46.24984794988111
GuangXi	30.296299052655982
GuangXi	29.692204654102365
GuangXi	39.690717483089955
GuangXi	55.697644342623356
GuangXi	48.807791093073725
GuangXi	48.21136981661618
GuangXi	30.338243009635633
GuangXi	43.849247844025825
GuangXi	40.722126542865794
GuangXi	55.01805038733204
GuangXi	47.39555270470289
GuangXi	40.851722403793666
GuangXi	54.04875632846422
GuangXi	34.880122863825896
GuangXi	49.87970228331669
GuangXi	44.36567717397188
GuangXi	49.10633555537706
GuangXi	47.0009494452162
GuangXi	49.03451089381188
GuangXi	50.01522255459193
GuangXi	45.05990578730197
GuangXi	48.101559352972615
GuangXi	32.714876984153
GuangXi	51.42706271802201
GuangXi	43.267472528258274
GuangXi	58.54088888293271
GuangXi	52.56296390580916
GuangXi	48.273382640116665
GuangXi	42.43226965386398
GuangXi	38.457087665112844
GuangXi	46.87533118441846
GuangXi	44.674558516209515
GuangXi	35.018319924175714
GuangXi	48.344268327435245
GuangXi	46.049825458820344
GuangXi	46.82286598460477
GuangXi	46.334400778550936
GuangXi	45.37272122585941
GuangXi	48.51847419888785
GuangXi	56.872178384430654
GuangXi	53.05841285112237
GuangXi	57.88053691226707
GuangXi	54.482830125798124
GuangXi	45.52925103845181
GuangXi	43.77958482741728
GuangXi	40.843069091644026
GuangXi	36.31119529022554
GuangXi	51.41887688194433
GuangXi	49.74129100983306
GuangXi	38.05690353532724
GuangXi	41.89490940292232
GuangXi	44.3267066900278
GuangXi	49.38015557199407
GuangXi	29.438195998100763
GuangXi	51.18414840313682
GuangXi	42.36798569380347
GuangXi	48.724473221824724
GuangXi	49.75334374198329
GuangXi	44.64057164767097
GuangXi	51.582793178640166
GuangXi	51.33892301974366
GuangXi	37.15428491886112
GuangXi	49.98483872595014
GuangXi	39.31351669712965
GuangXi	48.74894810601123
GuangXi	38.669254195503385
GuangXi	53.40125721553016
GuangXi	59.2662445432896
GuangXi	50.845215647781345
GuangXi	54.638523885428604
GuangXi	42.109915277591305
GuangXi	49.62673433606268
GuangXi	41.98628368075918
GuangXi	46.8762942861314
GuangXi	30.524368769958784
GuangXi	39.76399332222076
GuangXi	43.20112288927901
GuangXi	48.189961179958566
GuangXi	44.486744411039346
GuangXi	39.376594481076175
GuangXi	39.81756177051554
GuangXi	44.079539746092564
GuangXi	42.475657824111074
GuangXi	35.94111085170324
GuangXi	43.05529911675444
GuangXi	36.251969884425435
GuangXi	54.2594123182328
GuangXi	34.251103823365845
GuangXi	53.290722827608185
GuangXi	29.380224135395135
GuangXi	29.96633930202284
GuangXi	52.22462790692177
GuangXi	47.69526594958636
GuangXi	57.75595633759391
GuangXi	37.20529505251385
GuangXi	44.248319511038055
GuangXi	48.80574728716207
GuangXi	49.49557755440482
GuangXi	51.204807924671385
GuangXi	42.06938099575372
GuangXi	33.26417520122308
GuangXi	38.78554221577902
GuangXi	45.1827491596609
GuangXi	41.1879563639326
GuangXi	43.671923076486664
GuangXi	48.158818441987954
GuangXi	44.68519366544315
GuangXi	47.0922109780747
GuangXi	44.70909749745993
GuangXi	40.78046066323182
GuangXi	51.12328523181155
GuangXi	43.14307070507679
GuangXi	46.36701201082682
GuangXi	49.48613370837864
GuangXi	48.515530163050876
GuangXi	31.514916325778813
GuangXi	34.73902560069088
GuangXi	54.20609338139899
GuangXi	59.74367635683948
GuangXi	49.49356652722157
GuangXi	38.790623254231754
GuangXi	49.59280048164558
GuangXi	59.67992269919535
GuangXi	45.8233910458113
GuangXi	53.64097320336913
GuangXi	34.22769126058698
GuangXi	51.994920527565945
GuangXi	52.67485898776809
GuangXi	40.61978745378565
GuangXi	49.33146359468516
GuangXi	63.87342960795662
GuangXi	38.11391516703127
GuangXi	49.255371679547636
GuangXi	42.72539295005552
GuangXi	40.29059292178021
GuangXi	34.2860948303583
GuangXi	56.62718583822163
GuangXi	37.464576623424016
GuangXi	48.88172407438693
GuangXi	47.1328491208514
GuangXi	44.9215185549717
GuangXi	36.89366164346964
GuangXi	50.73614088089719
GuangXi	46.76967876695858
GuangXi	48.819702449156615
GuangXi	51.0507822196216
GuangXi	39.539513367708054
GuangXi	50.079241278948885
GuangXi	35.94920789861011
GuangXi	53.619634269891506
GuangXi	31.809436631190817
GuangXi	34.96157647846322
GuangXi	43.707493059644996
GuangXi	43.63768025851549
GuangXi	39.76766865334779
GuangXi	38.50184790729112
GuangXi	45.805628736037214
GuangXi	45.12048844442211
GuangXi	41.130343534260525
GuangXi	39.94643563893679
GuangXi	49.91553989720746
GuangXi	41.90910790267395
GuangXi	53.180907620864794
GuangXi	33.69140538858291
GuangXi	46.88254508993877
GuangXi	32.222580539041196
GuangXi	42.01808154006164
GuangXi	50.11855404497017
GuangXi	44.379274392607485
GuangXi	37.57263404862245
GuangXi	30.87499517226843
GuangXi	49.96215831967087
GuangXi	56.12059088077264
GuangXi	68.74170141676885
GuangXi	58.82756497176403
GuangXi	45.02234473620132
GuangXi	41.47024612269617
GuangXi	30.35744387225879
GuangXi	51.118450654721464
GuangXi	42.50631005406272
GuangXi	38.76808825261618
GuangXi	35.92822093925422
GuangXi	56.699270629695306
GuangXi	31.260044429052925
GuangXi	50.48857028905317
GuangXi	40.57761067845226
GuangXi	45.357646313112504
GuangXi	40.61722167030523
GuangXi	44.584241671965465
GuangXi	42.62985434540342
GuangXi	46.934176161550766
GuangXi	51.20478117867034
GuangXi	56.05357904910343
GuangXi	47.13239410089388
GuangXi	53.17207249060623
GuangXi	45.9548611731761
GuangXi	48.41980575345845
GuangXi	39.80373404468758
GuangXi	39.72805130344094
GuangXi	45.18126382622952
GuangXi	39.47790241132863
GuangXi	43.05864711835155
GuangXi	53.37212289195396
GuangXi	49.41748572755006
GuangXi	48.745498058726724
GuangXi	37.893226579627914
GuangXi	46.38819068733356
GuangXi	42.58713705799198
GuangXi	32.19206252452137
GuangXi	47.78331493717092
GuangXi	38.550280740981044
GuangXi	47.80614728501216
GuangXi	41.446102019173836
GuangXi	48.059732557587225
GuangXi	52.87078504813126
GuangXi	50.404990722842975
GuangXi	40.74012027738643
GuangXi	39.306769669809064
GuangXi	48.78064363691887
GuangXi	48.15197523216298
GuangXi	52.52470620339633
GuangXi	58.54056454533778
GuangXi	38.54322062569137
GuangXi	53.4052164897248
GuangXi	62.33238873339995
GuangXi	43.26946992021197
GuangXi	35.50058933393314
GuangXi	49.73244830591696
GuangXi	51.98342341236524
GuangXi	48.03743258032483
GuangXi	41.690425695233
GuangXi	44.12763770869265
GuangXi	52.91961140431498
GuangXi	52.156277071804084
GuangXi	52.738601371027855
GuangXi	53.83383195136521
GuangXi	35.77984362367958
GuangXi	47.62047738497967
GuangXi	45.808401053710426
GuangXi	45.2524247488537
GuangXi	39.13684448652389
GuangXi	40.00674775192539
GuangXi	40.73828337433609
GuangXi	39.496042303624414
GuangXi	47.10274407332213
GuangXi	38.04974232274428
GuangXi	45.14466003088248
GuangXi	47.94914699576882
GuangXi	56.09739759253226
GuangXi	31.211687780392303
GuangXi	57.447459344269916
GuangXi	57.28173513191301
GuangXi	42.24409339116453
GuangXi	52.02867026786466
GuangXi	40.48000983776897
GuangXi	44.59954854297897
GuangXi	49.89570654418512
GuangXi	40.439635989920376
GuangXi	48.733283818808154
GuangXi	47.28019487504179
GuangXi	44.41658569474023
GuangXi	40.795286682949
GuangXi	52.353412920085084
GuangXi	49.94201299315442
GuangXi	48.6254394699321
GuangXi	55.92266906071527
GuangXi	45.60190394146188
GuangXi	29.924605193953344
GuangXi	35.78002992776865
GuangXi	50.874519592795544
GuangXi	42.36920685723844
GuangXi	44.77526981239398
GuangXi	49.46535438051174
GuangXi	44.447018496287924
GuangXi	42.93683453767441
GuangXi	53.45379391528046
GuangXi	44.13696432105064
GuangXi	43.4480948672371
GuangXi	36.63419094597669
GuangXi	50.75542759518656
GuangXi	41.328430087839536
GuangXi	49.61787578968434
GuangXi	45.28080520802103
GuangXi	44.388637238187194
GuangXi	45.39389051754214
GuangXi	49.20617789134086
GuangXi	45.77800829571298
GuangXi	45.61196119959728
GuangXi	36.55098197571182
GuangXi	57.30877288634742
GuangXi	45.414697471933835
GuangXi	52.99262721622322
GuangXi	53.407580531191186
GuangXi	45.70718064024774
GuangXi	38.1375748156313
GuangXi	42.77447433717419
GuangXi	58.62586782864808
GuangXi	47.899173624402
GuangXi	35.63086691984102
GuangXi	51.69013768475073
GuangXi	42.47483699587091
GuangXi	44.37272839427183
GuangXi	41.16678449171681
GuangXi	51.65629402850926
GuangXi	35.8854740376334
GuangXi	52.566649708967546
GuangXi	38.80739346926572
GuangXi	37.054979774112965
GuangXi	37.87649197975411
GuangXi	50.48434604500947
GuangXi	51.372805185100766
GuangXi	46.8623454223345
GuangXi	37.304092942495515
GuangXi	40.49832687379996
GuangXi	38.214541214516615
GuangXi	43.01291716848542
GuangXi	46.15676690605476
GuangXi	31.78458295898168
GuangXi	48.76414540961999
GuangXi	51.56818431708353
GuangXi	43.73790855275433
GuangXi	31.603587932883407
GuangXi	41.03212920082251
GuangXi	42.09407760927655
GuangXi	23.14568669326836
GuangXi	42.97175014356601
GuangXi	50.3541041999253
GuangXi	41.965776436171794
GuangXi	41.289723115861875
GuangXi	44.41572392950024
GuangXi	50.81101962633466
GuangXi	41.537420869833426
GuangXi	43.70133148764624
GuangXi	49.05894336139068
GuangXi	54.272424078505196
GuangXi	43.72663361280297
GuangXi	41.141621049982156
GuangXi	43.92314420182296
GuangXi	38.51454093621805
GuangXi	46.162246891794844
GuangXi	48.51533971269106
GuangXi	38.002454218525045
GuangXi	46.62986762066
GuangXi	46.54889911522832
GuangXi	38.39524321692228
GuangXi	54.22223374237902
GuangXi	48.61273421296304
GuangXi	45.3367217932515
GuangXi	42.51848041892484
GuangXi	46.584659518360944
GuangXi	48.2064238897438
GuangXi	44.57036921372911
GuangXi	37.082494140769235
GuangXi	53.34276266415925
GuangXi	38.6102466207072
GuangXi	51.017322063173246
GuangXi	42.53662945201085
GuangXi	39.86321778275224
GuangXi	43.04313140026696
GuangXi	42.55432363220042
GuangXi	45.13885066273925
GuangXi	47.64291857855319
GuangXi	41.84000972979367
GuangXi	31.59674063965187
GuangXi	42.50732706042502
GuangXi	48.72974834648889
GuangXi	37.6296997077756
GuangXi	49.71936670199505
GuangXi	41.60877955544932
GuangXi	57.280995837955764
GuangXi	36.26015032411759
GuangXi	50.55490573339543
GuangXi	52.20264046071152
GuangXi	39.23063766510531
GuangXi	51.092589671177095
GuangXi	54.24477997591834
GuangXi	44.459907518418184
GuangXi	58.15034618988437
GuangXi	47.891514687785275
GuangXi	24.80919257653046
GuangXi	50.65955217604136
GuangXi	31.056558890512548
GuangXi	52.454569970940604
GuangXi	46.26404966482177
GuangXi	45.12733550671044
GuangXi	56.07420877593242
GuangXi	32.50382171167436
GuangXi	48.11725769073657
GuangXi	37.116326023766796
GuangXi	45.34232940000852
GuangXi	34.01450062298103
GuangXi	44.004791414430464
GuangXi	41.50619314861785
GuangXi	45.16405448028594
GuangXi	46.222843832558524
GuangXi	36.43970476344636
GuangXi	41.144255982495466
GuangXi	45.40339634534586
GuangXi	41.758460926483
GuangXi	32.46405633580102
GuangXi	55.43609758000635
GuangXi	37.528799798411136
GuangXi	47.60140995093054
GuangXi	49.2027114394424
GuangXi	50.77092922940929
GuangXi	50.11889792090203
GuangXi	46.240685060214815
GuangXi	51.64459688173595
GuangXi	47.380512091291195
GuangXi	38.567601324967804
GuangXi	51.70281514168652
GuangXi	53.14046321116161
GuangXi	54.379735586139425
GuangXi	39.70521449221245
GuangXi	35.787643718976064
GuangXi	41.84431246950357
GuangXi	53.98947467327844
GuangXi	48.99616285933498
GuangXi	51.6199672474008
GuangXi	46.08748756963625
GuangXi	36.16725621327305
GuangXi	40.663799366695635
GuangXi	43.77675290561521
GuangXi	54.0304863683335
GuangXi	45.26257344205876
GuangXi	40.758597452751246
GuangXi	41.15539713335521
GuangXi	35.64314664720911
GuangXi	52.517765364524365
GuangXi	46.54087864186578
GuangXi	37.77679357097054
GuangXi	40.51185901196379
GuangXi	54.70946280952782
GuangXi	53.44848442776019
GuangXi	51.406520981060694
GuangXi	40.951207157670815
GuangXi	43.05473454561124
GuangXi	54.64557906815469
GuangXi	48.45992804453237
GuangXi	50.21069226809139
GuangXi	40.79334713973455
GuangXi	45.881065446075446
GuangXi	51.43693963595676
GuangXi	45.7832400984364
GuangXi	48.502206176958
GuangXi	39.81476313018822
